lemma,feature,operation,metric,d_pronoun,d_compound,delta
each_other,ours,reverse_polarity,idf_jaccard,0.9053765787970617,0.8708648812947187,0.03451169750234295
each_other,ours,flip_target_cell,jaccard,0.7144762472598737,0.6778924551507237,0.03658379210914997
each_other,ours,flip_target_cell,dice,0.5610127827087354,0.5159672984922148,0.04504548421652066
each_other,ours,flip_target_cell,hamming,0.1979727589483687,0.16558441558441558,0.032388343363953104
each_other,ours,flip_target_cell,idf_jaccard,0.9093099336232583,0.880378917813748,0.028931015809510296
each_other,self,delete_feature,jaccard,0.7064971066059419,0.6690820933080995,0.03741501329784236
each_other,self,delete_feature,dice,0.5518928222918165,0.5060659866465846,0.04582683564523182
each_other,self,delete_feature,hamming,0.1919336840427228,0.16013071895424835,0.03180296508847444
each_other,self,delete_feature,idf_jaccard,0.9049652273480612,0.8715479229425895,0.03341730440547164
each_other,self,reverse_polarity,jaccard,0.6954223214706601,0.6512547842159477,0.04416753725471234
each_other,self,reverse_polarity,dice,0.5376121722964192,0.4858925522768215,0.051719620019597734
each_other,self,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,self,reverse_polarity,idf_jaccard,0.9023259799710095,0.8682714256324152,0.03405455433859428
each_other,self,flip_target_cell,jaccard,0.7078662013940514,0.6778924551507237,0.029973746243327715
each_other,self,flip_target_cell,dice,0.5543713049472438,0.5159672984922148,0.03840400645502906
each_other,self,flip_target_cell,hamming,0.19575546404814698,0.16558441558441558,0.030171048463731392
each_other,self,flip_target_cell,idf_jaccard,0.8989791665990852,0.8765692948432888,0.02240987175579634
each_other,some,delete_feature,jaccard,0.7088579692854635,0.6665154605944079,0.0423425086910556
each_other,some,delete_feature,dice,0.5543180561680126,0.5032620914456487,0.051055964722363845
each_other,some,delete_feature,hamming,0.19336840427227803,0.15849673202614378,0.034871672246134244
each_other,some,delete_feature,idf_jaccard,0.9065881850760772,0.8694776701656757,0.037110514910401515
each_other,some,reverse_polarity,jaccard,0.6919084565639839,0.6559324732686367,0.035975983295347236
each_other,some,reverse_polarity,dice,0.5340022317732216,0.4910951945144892,0.042907037258732406
each_other,some,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,some,reverse_polarity,idf_jaccard,0.9050682271748739,0.8685186224906729,0.03654960468420099
each_other,some,flip_target_cell,jaccard,0.7160086863016198,0.6681647700553915,0.0478439162462283
each_other,some,flip_target_cell,dice,0.5627158052034411,0.5052827746826909,0.05743303052075022
each_other,some,flip_target_cell,hamming,0.19860627177700346,0.16233766233766234,0.036268609439341126
each_other,some,flip_target_cell,idf_jaccard,0.9120789087889074,0.8613190127357406,0.050759896053166775
each_other,their,delete_feature,jaccard,0.708333120393558,0.6690820933080995,0.03925102708545847
each_other,their,delete_feature,dice,0.5536617526102986,0.5060659866465846,0.047595765963713954
each_other,their,delete_feature,hamming,0.19273075083692015,0.16013071895424835,0.0326000318826718
each_other,their,delete_feature,idf_jaccard,0.9061593083149744,0.8715479229425895,0.03461138537238484
each_other,their,reverse_polarity,jaccard,0.6934234872937257,0.6512547842159477,0.04216870307777798
each_other,their,reverse_polarity,dice,0.5359538130242955,0.4858925522768215,0.05006126074747397
each_other,their,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,their,reverse_polarity,idf_jaccard,0.9047789302054121,0.870157669665002,0.03462126054041015
each_other,their,flip_target_cell,jaccard,0.7134453756469156,0.6778924551507237,0.03555292049619185
each_other,their,flip_target_cell,dice,0.5594628690897511,0.5159672984922148,0.04349557059753628
each_other,their,flip_target_cell,hamming,0.19733924611973394,0.16558441558441558,0.03175483053531836
each_other,their,flip_target_cell,idf_jaccard,0.9066377528252777,0.8786529868074118,0.027984766017865925
each_other,theirs,delete_feature,jaccard,0.7085125336222642,0.6690820933080995,0.03943044031416465
each_other,theirs,delete_feature,dice,0.5539185670459258,0.5060659866465846,0.04785258039934115
each_other,theirs,delete_feature,hamming,0.1930495775545991,0.16013071895424835,0.03291885860035074
each_other,theirs,delete_feature,idf_jaccard,0.9061942272557669,0.8715479229425895,0.03464630431317739
each_other,theirs,reverse_polarity,jaccard,0.6926390083989783,0.6512547842159477,0.04138422418303056
each_other,theirs,reverse_polarity,dice,0.5348423703192121,0.4858925522768215,0.048949818042390625
each_other,theirs,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,theirs,reverse_polarity,idf_jaccard,0.9054853938740132,0.8708648812947187,0.03462051257929444
each_other,theirs,flip_target_cell,jaccard,0.7145937449383469,0.6778924551507237,0.036701289787623215
each_other,theirs,flip_target_cell,dice,0.5610893371465961,0.5159672984922148,0.04512203865438136
each_other,theirs,flip_target_cell,hamming,0.19797275894836874,0.16558441558441558,0.03238834336395316
each_other,theirs,flip_target_cell,idf_jaccard,0.9095586484405886,0.880378917813748,0.02917973062684065
each_other,them,delete_feature,jaccard,0.7079059659907131,0.6690820933080995,0.03882387268261356
each_other,them,delete_feature,dice,0.5533063944676851,0.5060659866465846,0.047240407821100505
each_other,them,delete_feature,hamming,0.19273075083692015,0.16013071895424835,0.0326000318826718
each_other,them,delete_feature,idf_jaccard,0.9057227883038285,0.8715479229425895,0.034174865361238926
each_other,them,reverse_polarity,jaccard,0.6935114583258823,0.6512547842159477,0.04225667410993461
each_other,them,reverse_polarity,dice,0.5357397756861261,0.4858925522768215,0.049847223409304586
each_other,them,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,them,reverse_polarity,idf_jaccard,0.9043794775962403,0.870157669665002,0.0342218079312383
each_other,them,flip_target_cell,jaccard,0.7125341541403724,0.6778924551507237,0.03464169898964864
each_other,them,flip_target_cell,dice,0.5589988594708489,0.5159672984922148,0.04303156097863414
each_other,them,flip_target_cell,hamming,0.19733924611973394,0.16558441558441558,0.03175483053531836
each_other,them,flip_target_cell,idf_jaccard,0.904976871236446,0.8786529868074118,0.026323884429034217
each_other,they,delete_feature,jaccard,0.7084677143041038,0.6690820933080995,0.03938562099600429
each_other,they,delete_feature,dice,0.5538467471070958,0.5060659866465846,0.04778076046051116
each_other,they,delete_feature,hamming,0.1930495775545991,0.16013071895424835,0.03291885860035074
each_other,they,delete_feature,idf_jaccard,0.906210018438563,0.8715479229425895,0.03466209549597343
each_other,they,reverse_polarity,jaccard,0.6928587558454771,0.6512547842159477,0.041603971629529335
each_other,they,reverse_polarity,dice,0.535151047609206,0.4858925522768215,0.04925849533238447
each_other,they,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,they,reverse_polarity,idf_jaccard,0.9055099014466272,0.8708648812947187,0.03464502015190851
each_other,they,flip_target_cell,jaccard,0.7142835703916515,0.6778924551507237,0.03639111524092775
each_other,they,flip_target_cell,dice,0.5606400397649357,0.5159672984922148,0.04467274127272092
each_other,they,flip_target_cell,hamming,0.1979727589483687,0.16558441558441558,0.032388343363953104
each_other,they,flip_target_cell,idf_jaccard,0.9087761871226108,0.8803789178137481,0.02839726930886266
each_other,thing,delete_feature,jaccard,0.7088579692854635,0.6666996591822443,0.04215831010321924
each_other,thing,delete_feature,dice,0.5543180561680126,0.5034955497272595,0.050822506440753035
each_other,thing,delete_feature,hamming,0.19336840427227803,0.15849673202614378,0.034871672246134244
each_other,thing,delete_feature,idf_jaccard,0.9065881850760772,0.8695637828433154,0.03702440223276182
each_other,thing,reverse_polarity,jaccard,0.6919084565639839,0.6554162916488768,0.036492164915107095
each_other,thing,reverse_polarity,dice,0.5340022317732216,0.4904385784397019,0.04356365333351969
each_other,thing,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,thing,reverse_polarity,idf_jaccard,0.9050682271748739,0.8685564955646772,0.03651173161019672
each_other,thing,flip_target_cell,jaccard,0.7160086863016198,0.6690427819055915,0.046965904396028324
each_other,thing,flip_target_cell,dice,0.5627158052034411,0.506390146957516,0.05632565824592506
each_other,thing,flip_target_cell,hamming,0.19860627177700346,0.16233766233766234,0.036268609439341126
each_other,thing,flip_target_cell,idf_jaccard,0.9120789087889074,0.86309906006656,0.0489798487223474
each_other,to,delete_feature,jaccard,0.7088579692854635,0.6690820933080995,0.039775875977363984
each_other,to,delete_feature,dice,0.5543180561680126,0.5060659866465846,0.04825206952142791
each_other,to,delete_feature,hamming,0.19336840427227803,0.16013071895424835,0.033237685318029675
each_other,to,delete_feature,idf_jaccard,0.9065881850760772,0.8715479229425895,0.035040262133487654
each_other,to,reverse_polarity,jaccard,0.6919084565639839,0.6512547842159477,0.040653672348036185
each_other,to,reverse_polarity,dice,0.5340022317732216,0.4858925522768215,0.048109679496400104
each_other,to,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,to,reverse_polarity,idf_jaccard,0.9065881850760772,0.8715479229425895,0.035040262133487654
each_other,to,flip_target_cell,jaccard,0.7160086863016198,0.6778924551507237,0.03811623115089613
each_other,to,flip_target_cell,dice,0.5627158052034411,0.5159672984922148,0.04674850671122632
each_other,to,flip_target_cell,hamming,0.19860627177700346,0.16558441558441558,0.03302185619258788
each_other,to,flip_target_cell,idf_jaccard,0.91469222970836,0.8820563184518071,0.03263591125655285
each_other,us,delete_feature,jaccard,0.7086440197775474,0.6690820933080995,0.039561926469447894
each_other,us,delete_feature,dice,0.5540789361297533,0.5060659866465846,0.0480129494831687
each_other,us,delete_feature,hamming,0.19320899091343854,0.16013071895424835,0.03307827195919019
each_other,us,delete_feature,idf_jaccard,0.9063219492947453,0.8715479229425895,0.03477402635215576
each_other,us,reverse_polarity,jaccard,0.6923149606290245,0.6512547842159477,0.0410601764130768
each_other,us,reverse_polarity,dice,0.5344539029566,0.4858925522768215,0.048561350679778514
each_other,us,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,us,reverse_polarity,idf_jaccard,0.905962030950745,0.8712093172752543,0.03475271367549071
each_other,us,flip_target_cell,jaccard,0.7151800433998061,0.6778924551507237,0.037287588249082404
each_other,us,flip_target_cell,dice,0.561795418641085,0.5159672984922148,0.045828120148870166
each_other,us,flip_target_cell,hamming,0.19828951536268608,0.16558441558441558,0.03270509977827049
each_other,us,flip_target_cell,idf_jaccard,0.9121685823803602,0.8820563184518071,0.03011226392855315
each_other,we,delete_feature,jaccard,0.7086671494540789,0.6690820933080995,0.0395850561459794
each_other,we,delete_feature,dice,0.5540899161315102,0.5060659866465846,0.04802392948492551
each_other,we,delete_feature,hamming,0.19320899091343854,0.16013071895424835,0.03307827195919019
each_other,we,delete_feature,idf_jaccard,0.9063208108518416,0.8715479229425895,0.03477288790925204
each_other,we,reverse_polarity,jaccard,0.6923528132342713,0.6512547842159477,0.0410980290183236
each_other,we,reverse_polarity,dice,0.534529271857548,0.4858925522768215,0.04863671958072646
each_other,we,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,we,reverse_polarity,idf_jaccard,0.9059613928747918,0.8712093172752543,0.034752075599537524
each_other,we,flip_target_cell,jaccard,0.7151858035788654,0.6778924551507237,0.03729334842814169
each_other,we,flip_target_cell,dice,0.5617401954473435,0.5159672984922148,0.04577289695512876
each_other,we,flip_target_cell,hamming,0.19828951536268608,0.16558441558441558,0.03270509977827049
each_other,we,flip_target_cell,idf_jaccard,0.9120582221796785,0.8820563184518071,0.03000190372787137
each_other,what,delete_feature,jaccard,0.7088579692854635,0.6690820933080995,0.039775875977363984
each_other,what,delete_feature,dice,0.5543180561680126,0.5060659866465846,0.04825206952142791
each_other,what,delete_feature,hamming,0.19336840427227803,0.16013071895424835,0.033237685318029675
each_other,what,delete_feature,idf_jaccard,0.9065881850760772,0.8715479229425895,0.035040262133487654
each_other,what,reverse_polarity,jaccard,0.6919084565639839,0.6512547842159477,0.040653672348036185
each_other,what,reverse_polarity,dice,0.5340022317732216,0.4858925522768215,0.048109679496400104
each_other,what,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,what,reverse_polarity,idf_jaccard,0.9065881850760772,0.8715479229425895,0.035040262133487654
each_other,what,flip_target_cell,jaccard,0.7160086863016198,0.6778924551507237,0.03811623115089613
each_other,what,flip_target_cell,dice,0.5627158052034411,0.5159672984922148,0.04674850671122632
each_other,what,flip_target_cell,hamming,0.19860627177700346,0.16558441558441558,0.03302185619258788
each_other,what,flip_target_cell,idf_jaccard,0.91469222970836,0.8820563184518071,0.03263591125655285
each_other,whatever,delete_feature,jaccard,0.7088579692854635,0.6690820933080995,0.039775875977363984
each_other,whatever,delete_feature,dice,0.5543180561680126,0.5060659866465846,0.04825206952142791
each_other,whatever,delete_feature,hamming,0.19336840427227803,0.16013071895424835,0.033237685318029675
each_other,whatever,delete_feature,idf_jaccard,0.9065881850760772,0.8715479229425895,0.035040262133487654
each_other,whatever,reverse_polarity,jaccard,0.6919084565639839,0.6512547842159477,0.040653672348036185
each_other,whatever,reverse_polarity,dice,0.5340022317732216,0.4858925522768215,0.048109679496400104
each_other,whatever,reverse_polarity,hamming,0.192112765283497,0.1590909090909091,0.033021856192587906
each_other,whatever,reverse_polarity,idf_jaccard,0.9065881850760772,0.8715479229425895,0.035040262133487654
each_other,whatever,flip_target_cell,jaccard,0.7160086863016198,0.6778924551507237,0.03811623115089613
each_other,whatever,flip_target_cell,dice,0.5627158052034411,0.5159672984922148,0.04674850671122632
